Total: 120097632 samples
85163960  70.9%  70.9% 85163960  70.9% substr
13714328  11.4%  82.3% 16322880  13.6% Symfony\Component\ErrorHandler\DebugClassLoader::loadClass
     224   0.0% 100.0%   231884   0.2% Symfony\Component\Runtime\SymfonyRuntime::getRunner
     216   0.0% 100.0%      312   0.0% Doctrine\Instantiator\Instantiator::buildFactory
     216   0.0% 100.0%  1049904   0.9% Doctrine\ORM\Mapping\ClassMetadataFactory::completeIdGeneratorMapping
     216   0.0% 100.0%    97256   0.1% Kiwilan\Archive\Readers\ArchiveSevenZip::read
     216   0.0% 100.0%      216   0.0% Symfony\Component\ErrorHandler\ErrorHandler::reRegister
     216   0.0% 100.0%    26652   0.0% Symfony\Component\HttpClient\CurlHttpClient::__construct
     216   0.0% 100.0%      216   0.0% Symfony\Component\Runtime\GenericRuntime::Symfony\Component\Runtime\{closure}
     216   0.0% 100.0%      216   0.0% array_reverse
     216   0.0% 100.0%      216   0.0% array_unique
     216   0.0% 100.0%      216   0.0% include /var/www/html/vendor/behat/transliterator/src/Behat/Transliterator/data/x00.php
     200   0.0% 100.0%   218384   0.2% Http\Discovery\ClassDiscovery::instantiateClass
     192   0.0% 100.0%      192   0.0% Monolog\Logger::pushProcessor
     192   0.0% 100.0%     7908   0.0% Symfony\Component\Console\Style\SymfonyStyle::__construct
     192   0.0% 100.0%     2480   0.0% Symfony\Component\HttpKernel\Debug\FileLinkFormatter::__construct
     184   0.0% 100.0%      824   0.0% ContainerOAfV6Q6\App_KernelDevDebugContainer::getMonolog_LoggerService
     184   0.0% 100.0%      824   0.0% ContainerOAfV6Q6\App_KernelDevDebugContainer::getMonolog_Logger_CacheService
     184   0.0% 100.0%    10620   0.0% ContainerOAfV6Q6\getMonolog_Logger_DeprecationService::do
     176   0.0% 100.0%   100736   0.1% Doctrine\ORM\Proxy\ProxyFactory::__construct
     176   0.0% 100.0%   161632   0.1% Symfony\Component\Console\Output\Output::__construct
     176   0.0% 100.0%      912   0.0% include /var/www/html/vendor/symfony/http-client/Internal/CurlClientState.php
     168   0.0% 100.0%   215168   0.2% ContainerOAfV6Q6\App_KernelDevDebugContainer::getAnnotations_ReaderService
     168   0.0% 100.0%      168   0.0% ContainerOAfV6Q6\getContainer_EnvVarProcessorsLocatorService::do
     168   0.0% 100.0%      168   0.0% Doctrine\ORM\Mapping\ClassMetadataInfo::validateAndCompleteTypedAssociationMapping
     160   0.0% 100.0%     5600   0.0% Kiwilan\Archive\Readers\BaseArchive::sortFiles
     160   0.0% 100.0%      216   0.0% Kiwilan\Ebook\Tools\MetaTitle::generateSortSerie
     160   0.0% 100.0%    37044   0.0% Symfony\Component\Console\Application::__construct
     160   0.0% 100.0%      160   0.0% ltrim
     160   0.0% 100.0%      160   0.0% str_replace
     152   0.0% 100.0%      152   0.0% ContainerOAfV6Q6\App_KernelDevDebugContainer::getDoctrineService
     152   0.0% 100.0%    41600   0.0% ContainerOAfV6Q6\App_KernelDevDebugContainer::getVarDumper_ClonerService
     152   0.0% 100.0%     1752   0.0% Symfony\Component\Console\Command\Command::mergeApplicationDefinition
     152   0.0% 100.0%   101812   0.1% Symfony\Component\Runtime\SymfonyRuntime::getInput
     152   0.0% 100.0%   116220   0.1% Symfony\Component\VarDumper\Dumper\ContextProvider\RequestContextProvider::__construct
     152   0.0% 100.0%      152   0.0% trigger_error
     144   0.0% 100.0%      144   0.0% ContainerOAfV6Q6\App_KernelDevDebugContainer::getDebug_LogProcessorService
     144   0.0% 100.0%      876   0.0% Kiwilan\Ebook\Formats\Epub\Parser\OpfItem::setDcDate
     136   0.0% 100.0%    27104   0.0% Doctrine\ORM\EntityManager::getFilters
     136   0.0% 100.0%      632   0.0% Symfony\Component\Cache\Adapter\PhpArrayAdapter::create
     136   0.0% 100.0%     5404   0.0% include /var/www/html/vendor/doctrine/orm/lib/Doctrine/ORM/Query/Expr/Andx.php
     136   0.0% 100.0%      136   0.0% include_once /var/www/html/vendor/symfony/http-kernel/DataCollector/LoggerDataCollector.php
     136   0.0% 100.0%      136   0.0% sort
     128   0.0% 100.0%      896   0.0% Kiwilan\Ebook\Ebook::setAuthors
     128   0.0% 100.0%   498341   0.4% Symfony\Component\EventDispatcher\Debug\TraceableEventDispatcher::dispatch
     128   0.0% 100.0%      128   0.0% Symfony\Component\EventDispatcher\EventDispatcher::removeListener
     128   0.0% 100.0%     2288   0.0% include /var/www/html/vendor/symfony/cache/Traits/AbstractAdapterTrait.php
     128   0.0% 100.0%      128   0.0% ob_start
     128   0.0% 100.0%      128   0.0% require /var/www/html/vendor/symfony/polyfill-php83/bootstrap.php
     120   0.0% 100.0%   218800   0.2% ContainerOAfV6Q6\App_KernelDevDebugContainer::getAnnotations_CachedReaderService
     120   0.0% 100.0%  1037948   0.9% Doctrine\DBAL\Driver\AbstractMySQLDriver::createDatabasePlatformForVersion
     120   0.0% 100.0%     1384   0.0% Kiwilan\Ebook\Tools\MetaTitle::setSlug
     120   0.0% 100.0%      120   0.0% ReflectionClass::getNamespaceName
     120   0.0% 100.0%    97024   0.1% Symfony\Bridge\Doctrine\Middleware\Debug\Driver::connect
     120   0.0% 100.0% 105509823  87.9% Symfony\Component\Console\Application::doRunCommand
     120   0.0% 100.0%      496   0.0% Symfony\Component\Console\Command\Command::addArgument
     120   0.0% 100.0%      120   0.0% curl_multi_init
     120   0.0% 100.0%      120   0.0% file_get_contents
     112   0.0% 100.0%      112   0.0% RecursiveIteratorIterator::__construct
     112   0.0% 100.0%   496416   0.4% Symfony\Component\Console\Helper\ProgressBar::__construct
     112   0.0% 100.0%      957   0.0% Symfony\Component\VarDumper\Dumper\AbstractDumper::__construct
     112   0.0% 100.0%      112   0.0% include_once /var/www/html/vendor/symfony/http-kernel/DataCollector/RequestDataCollector.php
     112   0.0% 100.0%      112   0.0% rawurldecode
     104   0.0% 100.0%     3096   0.0% Doctrine\Bundle\DoctrineBundle\Middleware\DebugMiddleware::wrap
      96   0.0% 100.0%       96   0.0% DirectoryIterator::getExtension
      96   0.0% 100.0%       96   0.0% Doctrine\Instantiator\Instantiator::getReflectionClass
      96   0.0% 100.0%       96   0.0% Doctrine\ORM\Mapping\UnderscoreNamingStrategy::joinColumnName
      96   0.0% 100.0%   235700   0.2% Kiwilan\Archive\Readers\ArchiveZip::parse
      96   0.0% 100.0%    23248   0.0% include /var/www/html/vendor/symfony/http-client/HttplugClient.php
      96   0.0% 100.0%    10200   0.0% include /var/www/html/vendor/symfony/http-kernel/Bundle/Bundle.php
      96   0.0% 100.0%       96   0.0% include_once /var/www/html/vendor/symfony/serializer/Normalizer/AbstractNormalizer.php
      96   0.0% 100.0%       96   0.0% require /var/www/html/vendor/symfony/polyfill-intl-normalizer/bootstrap.php
      88   0.0% 100.0%      120   0.0% Doctrine\ORM\Query\SqlWalker::walkSelectStatement
      88   0.0% 100.0%       88   0.0% Gedmo\Sluggable\SluggableListener::manageFiltersBeforeGeneration
      88   0.0% 100.0%       88   0.0% Kiwilan\Ebook\Formats\Cba\CbaModule::make
      88   0.0% 100.0%   161720   0.1% Symfony\Component\Console\Output\ConsoleOutput::__construct
      88   0.0% 100.0%   100320   0.1% Symfony\Component\HttpClient\HttpClient::create
      88   0.0% 100.0%   579060   0.5% Typesense\Lib\Configuration::getClient
      88   0.0% 100.0%    12948   0.0% include /var/www/html/vendor/symfony/doctrine-bridge/Middleware/Debug/Statement.php
      88   0.0% 100.0%       88   0.0% include_once /var/www/html/vendor/symfony/serializer/Normalizer/ProblemNormalizer.php
      80   0.0% 100.0%       80   0.0% Composer\Autoload\ClassLoader::Composer\Autoload\{closure}
      80   0.0% 100.0%      112   0.0% Symfony\Component\Cache\Adapter\PhpFilesAdapter::init
      80   0.0% 100.0%      112   0.0% Symfony\Component\Console\Formatter\OutputFormatter::formatAndWrap
      80   0.0% 100.0%    81280   0.1% include /var/www/html/vendor/gedmo/doctrine-extensions/src/Timestampable/Mapping/Driver/Annotation.php
      72   0.0% 100.0%     3512   0.0% ContainerOAfV6Q6\App_KernelDevDebugContainer::getAnnotations_CacheAdapterService
      72   0.0% 100.0%     2808   0.0% ContainerOAfV6Q6\App_KernelDevDebugContainer::getCache_AnnotationsService
      72   0.0% 100.0%    63896   0.1% Doctrine\DBAL\Logging\Driver::connect
      72   0.0% 100.0%    10504   0.0% Doctrine\DBAL\Logging\Middleware::wrap
      72   0.0% 100.0%       72   0.0% Doctrine\ORM\Mapping\UnderscoreNamingStrategy::joinKeyColumnName
      72   0.0% 100.0%       72   0.0% Kiwilan\Ebook\Formats\Pdf\PdfModule::make
      72   0.0% 100.0%      296   0.0% Kiwilan\Ebook\Formats\Pdf\PdfModule::toEbook
      72   0.0% 100.0%       72   0.0% Monolog\Handler\RotatingFileHandler::getTimedFilename
      72   0.0% 100.0%     5212   0.0% include /var/www/html/vendor/symfony/http-kernel/Event/KernelEvent.php
      72   0.0% 100.0%       72   0.0% include_once /var/www/html/vendor/symfony/serializer/DataCollector/SerializerDataCollector.php
      72   0.0% 100.0%       72   0.0% include_once /var/www/html/vendor/symfony/serializer/Serializer.php
      72   0.0% 100.0%       72   0.0% parse_url
      64   0.0% 100.0%       64   0.0% DirectoryIterator::getFilename
      64   0.0% 100.0%      496   0.0% Monolog\Handler\AbstractProcessingHandler::pushProcessor
      64   0.0% 100.0%       64   0.0% Symfony\Bundle\FrameworkBundle\Secrets\SodiumVault::__construct
      64   0.0% 100.0%     1496   0.0% Symfony\Component\Console\Command\CompleteCommand::configure
      64   0.0% 100.0%     8208   0.0% Symfony\Component\HttpClient\Response\CurlResponse::parseHeaderLine
      64   0.0% 100.0%    45992   0.0% include /var/www/html/vendor/doctrine/collections/src/ArrayCollection.php
      64   0.0% 100.0%       64   0.0% include_once /var/www/html/vendor/symfony/serializer/Encoder/XmlEncoder.php
      64   0.0% 100.0%       64   0.0% parse_str
      64   0.0% 100.0%       64   0.0% preg_match_all
      56   0.0% 100.0%    24936   0.0% ContainerOAfV6Q6\App_KernelDevDebugContainer::__construct
      56   0.0% 100.0%    35688   0.0% Doctrine\DBAL\Connection::createExpressionBuilder
      56   0.0% 100.0%       56   0.0% Doctrine\ORM\Configuration::setEntityNamespaces
      56   0.0% 100.0%    37668   0.0% Doctrine\ORM\Mapping\Driver\AttributeDriver::__construct
      56   0.0% 100.0%  1616160   1.3% Doctrine\ORM\UnitOfWork::dispatchOnFlushEvent
      56   0.0% 100.0%   106160   0.1% Doctrine\ORM\UnitOfWork::persistNew
      56   0.0% 100.0%       56   0.0% Doctrine\Persistence\Mapping\AbstractClassMetadataFactory::getReflectionService
      56   0.0% 100.0%       56   0.0% SplFileInfo::__construct
      56   0.0% 100.0%      288   0.0% Symfony\Component\Console\Command\DumpCompletionCommand::getSupportedShells
      56   0.0% 100.0%  7581580   6.3% Symfony\Component\DependencyInjection\Container::set
      56   0.0% 100.0%      120   0.0% Symfony\Component\Finder\Iterator\MultiplePcreFilterIterator::isRegex
      56   0.0% 100.0%     8264   0.0% Symfony\Component\HttpClient\Response\CurlResponse::Symfony\Component\HttpClient\Response\{closure}
      56   0.0% 100.0%   401980   0.3% class_alias
      56   0.0% 100.0%       56   0.0% curl_share_init
      56   0.0% 100.0%    22672   0.0% include /var/www/html/vendor/doctrine/cache/lib/Doctrine/Common/Cache/CacheProvider.php
      56   0.0% 100.0%       56   0.0% include_once /var/www/html/vendor/symfony/property-info/Extractor/ReflectionExtractor.php
      56   0.0% 100.0%       56   0.0% include_once /var/www/html/vendor/symfony/serializer/Normalizer/UnwrappingDenormalizer.php
      56   0.0% 100.0%       56   0.0% rtrim
      48   0.0% 100.0%     1000   0.0% Doctrine\Persistence\Mapping\AbstractClassMetadataFactory::createDefaultProxyClassNameResolver
      48   0.0% 100.0%       48   0.0% Http\Discovery\ClassDiscovery::getFromCache
      48   0.0% 100.0%    82848   0.1% Symfony\Component\VarDumper\Cloner\AbstractCloner::__construct
      48   0.0% 100.0%       48   0.0% curl_multi_setopt
      48   0.0% 100.0%       48   0.0% include /var/www/html/vendor/doctrine/collections/src/AbstractLazyCollection.php
      48   0.0% 100.0%     8584   0.0% include /var/www/html/vendor/nyholm/psr7/src/Factory/Psr17Factory.php
      48   0.0% 100.0%       48   0.0% include /var/www/html/vendor/php-http/discovery/src/Psr17Factory.php
      48   0.0% 100.0%       48   0.0% include /var/www/html/vendor/symfony/config/Resource/GlobResource.php
      48   0.0% 100.0%       48   0.0% include_once /var/www/html/vendor/symfony/cache/Adapter/TraceableAdapter.php
      48   0.0% 100.0%       48   0.0% include_once /var/www/html/vendor/symfony/property-info/PropertyInfoExtractor.php
      40   0.0% 100.0%    32844   0.0% Doctrine\DBAL\DriverManager::createDriver
      40   0.0% 100.0%    81124   0.1% Doctrine\ORM\EntityManager::getExpressionBuilder
      40   0.0% 100.0%       40   0.0% Doctrine\ORM\Mapping\UnderscoreNamingStrategy::joinTableName
      40   0.0% 100.0%    48088   0.0% Symfony\Component\PropertyInfo\Extractor\ReflectionExtractor::__construct
      40   0.0% 100.0%    45760   0.0% include /var/www/html/vendor/nyholm/psr7/src/Factory/HttplugFactory.php
      40   0.0% 100.0%    11084   0.0% include /var/www/html/vendor/symfony/cache/Traits/ContractsTrait.php
      40   0.0% 100.0%     2068   0.0% include /var/www/html/vendor/symfony/expression-language/ParsedExpression.php
      40   0.0% 100.0%       40   0.0% include_once /var/www/html/vendor/symfony/serializer/Debug/TraceableSerializer.php
      32   0.0% 100.0%      416   0.0% Composer\Autoload\ClassLoader::initializeIncludeClosure
      32   0.0% 100.0%  3934301   3.3% Doctrine\Bundle\DoctrineBundle\Repository\LazyServiceEntityRepository::__get
      32   0.0% 100.0%       32   0.0% Doctrine\ORM\Internal\Hydration\SimpleObjectHydrator::prepare
      32   0.0% 100.0%       32   0.0% Symfony\Component\Cache\Adapter\ArrayAdapter::getItems
      32   0.0% 100.0%      496   0.0% Symfony\Component\Cache\Adapter\PhpArrayAdapter::__construct
      32   0.0% 100.0%       32   0.0% Symfony\Component\Console\Helper\ProgressBar::getFormatDefinition
      32   0.0% 100.0%      600   0.0% Symfony\Component\Console\Input\ArgvInput::parse
      32   0.0% 100.0%       32   0.0% Symfony\Component\HttpClient\CurlHttpClient::mergeDefaultOptions
      32   0.0% 100.0%       88   0.0% Symfony\Component\HttpFoundation\RequestStack::getCurrentRequest
      32   0.0% 100.0%      160   0.0% Symfony\Component\Process\Process::isSigchildEnabled
      32   0.0% 100.0%    23960   0.0% Symfony\Component\Stopwatch\Stopwatch::start
      32   0.0% 100.0%   579348   0.5% Typesense\ApiCall::__construct
      32   0.0% 100.0%       32   0.0% Typesense\Lib\Node::__construct
      32   0.0% 100.0%       32   0.0% error_reporting
      32   0.0% 100.0%     8316   0.0% include /var/www/html/vendor/doctrine/orm/lib/Doctrine/ORM/Id/IdentityGenerator.php
      32   0.0% 100.0%       32   0.0% include /var/www/html/vendor/symfony/config/Resource/ClassExistenceResource.php
      32   0.0% 100.0%       32   0.0% include /var/www/html/vendor/symfony/config/Resource/DirectoryResource.php
      32   0.0% 100.0%       32   0.0% include /var/www/html/vendor/symfony/config/Resource/FileExistenceResource.php
      32   0.0% 100.0%     2832   0.0% include /var/www/html/vendor/symfony/config/Resource/FileResource.php
      32   0.0% 100.0%       32   0.0% include /var/www/html/vendor/symfony/config/Resource/ReflectionClassResource.php
      32   0.0% 100.0%       32   0.0% include_once /var/www/html/vendor/symfony/event-dispatcher/Debug/TraceableEventDispatcher.php
      32   0.0% 100.0%       32   0.0% include_once /var/www/html/vendor/symfony/translation/DataCollectorTranslator.php
      32   0.0% 100.0%       32   0.0% set_time_limit
      24   0.0% 100.0%       24   0.0% include /var/www/html/vendor/doctrine/collections/src/ReadableCollection.php
      24   0.0% 100.0%       24   0.0% include /var/www/html/vendor/kiwilan/php-archive/src/Enums/ArchiveEnum.php
      24   0.0% 100.0%    29792   0.0% include /var/www/html/vendor/nyholm/psr7/src/Uri.php
      24   0.0% 100.0%    10568   0.0% include /var/www/html/vendor/php-http/client-common/src/HttpMethodsClient.php
      24   0.0% 100.0%    10160   0.0% include /var/www/html/vendor/symfony/console/Input/Input.php
      24   0.0% 100.0%       24   0.0% include /var/www/html/vendor/symfony/dependency-injection/Argument/RewindableGenerator.php
      24   0.0% 100.0%       24   0.0% include /var/www/html/vendor/symfony/finder/Finder.php
      24   0.0% 100.0%       24   0.0% include_once /var/www/html/vendor/symfony/event-dispatcher/EventDispatcher.php
      24   0.0% 100.0%       24   0.0% include_once /var/www/html/vendor/symfony/serializer/Debug/TraceableEncoder.php
      24   0.0% 100.0%       24   0.0% include_once /var/www/html/vendor/symfony/serializer/Normalizer/BackedEnumNormalizer.php
      24   0.0% 100.0%       24   0.0% include_once /var/www/html/vendor/symfony/serializer/Normalizer/DataUriNormalizer.php
      24   0.0% 100.0%       24   0.0% include_once /var/www/html/vendor/symfony/serializer/Normalizer/DateIntervalNormalizer.php
      24   0.0% 100.0%       24   0.0% include_once /var/www/html/vendor/symfony/serializer/Normalizer/DateTimeNormalizer.php
      24   0.0% 100.0%       24   0.0% include_once /var/www/html/vendor/symfony/serializer/Normalizer/UidNormalizer.php
      24   0.0% 100.0%   129412   0.1% include_once /var/www/html/vendor/symfony/translation/Translator.php
      24   0.0% 100.0%       24   0.0% include_once /var/www/html/vendor/symfony/validator/Validator/TraceableValidator.php
      24   0.0% 100.0%       24   0.0% include_once /var/www/html/vendor/twig/twig/src/Profiler/Profile.php
      16   0.0% 100.0%   221432   0.2% Doctrine\DBAL\Types\Type::getTypeRegistry
      16   0.0% 100.0%       16   0.0% Http\Discovery\Strategy\CommonClassesStrategy::getCandidates
      16   0.0% 100.0%      504   0.0% Symfony\Component\Cache\Adapter\ArrayAdapter::__construct
      16   0.0% 100.0%       16   0.0% Symfony\Component\VarDumper\VarDumper::setHandler
      16   0.0% 100.0%     5512   0.0% include /var/www/html/src/Entity/User.php
      16   0.0% 100.0%     8624   0.0% include /var/www/html/vendor/doctrine/dbal/src/Driver/AbstractMySQLDriver.php
      16   0.0% 100.0%    11752   0.0% include /var/www/html/vendor/doctrine/dbal/src/Driver/Middleware/AbstractConnectionMiddleware.php
      16   0.0% 100.0%       16   0.0% include /var/www/html/vendor/doctrine/dbal/src/Driver/Middleware/AbstractDriverMiddleware.php
      16   0.0% 100.0%       16   0.0% include /var/www/html/vendor/doctrine/dbal/src/Driver/PDO/Connection.php
      16   0.0% 100.0%       16   0.0% include /var/www/html/vendor/doctrine/orm/lib/Doctrine/ORM/Mapping/Cache.php
      16   0.0% 100.0%    20584   0.0% include /var/www/html/vendor/doctrine/orm/lib/Doctrine/ORM/Mapping/ClassMetadataInfo.php
      16   0.0% 100.0%       16   0.0% include /var/www/html/vendor/doctrine/orm/lib/Doctrine/ORM/Mapping/Column.php
      16   0.0% 100.0%       16   0.0% include /var/www/html/vendor/doctrine/orm/lib/Doctrine/ORM/Mapping/CustomIdGenerator.php
      16   0.0% 100.0%       16   0.0% include /var/www/html/vendor/doctrine/orm/lib/Doctrine/ORM/Mapping/Embedded.php
      16   0.0% 100.0%      728   0.0% include /var/www/html/vendor/doctrine/orm/lib/Doctrine/ORM/Mapping/Entity.php
      16   0.0% 100.0%       16   0.0% include /var/www/html/vendor/doctrine/orm/lib/Doctrine/ORM/Mapping/GeneratedValue.php
      16   0.0% 100.0%       16   0.0% include /var/www/html/vendor/doctrine/orm/lib/Doctrine/ORM/Mapping/Id.php
      16   0.0% 100.0%       16   0.0% include /var/www/html/vendor/doctrine/orm/lib/Doctrine/ORM/Mapping/JoinTable.php
      16   0.0% 100.0%       16   0.0% include /var/www/html/vendor/doctrine/orm/lib/Doctrine/ORM/Mapping/ManyToMany.php
      16   0.0% 100.0%       16   0.0% include /var/www/html/vendor/doctrine/orm/lib/Doctrine/ORM/Mapping/ManyToOne.php
      16   0.0% 100.0%       16   0.0% include /var/www/html/vendor/doctrine/orm/lib/Doctrine/ORM/Mapping/OneToMany.php
      16   0.0% 100.0%       16   0.0% include /var/www/html/vendor/doctrine/orm/lib/Doctrine/ORM/Mapping/OneToOne.php
      16   0.0% 100.0%       16   0.0% include /var/www/html/vendor/doctrine/orm/lib/Doctrine/ORM/Mapping/OrderBy.php
      16   0.0% 100.0%       16   0.0% include /var/www/html/vendor/doctrine/orm/lib/Doctrine/ORM/Mapping/SequenceGenerator.php
      16   0.0% 100.0%       16   0.0% include /var/www/html/vendor/doctrine/orm/lib/Doctrine/ORM/Mapping/Version.php
      16   0.0% 100.0%     2428   0.0% include /var/www/html/vendor/doctrine/persistence/src/Persistence/Event/LoadClassMetadataEventArgs.php
      16   0.0% 100.0%     3000   0.0% include /var/www/html/vendor/gedmo/doctrine-extensions/src/Mapping/Driver/AbstractAnnotationDriver.php
      16   0.0% 100.0%    88028   0.1% include /var/www/html/vendor/nyholm/psr7/src/Stream.php
      16   0.0% 100.0%     3952   0.0% include /var/www/html/vendor/php-http/client-common/src/HttpMethodsClientInterface.php
      16   0.0% 100.0%    14568   0.0% include /var/www/html/vendor/symfony/cache/CacheItem.php
      16   0.0% 100.0%     1488   0.0% include /var/www/html/vendor/symfony/config/Resource/SelfCheckingResourceInterface.php
      16   0.0% 100.0%     7368   0.0% include /var/www/html/vendor/symfony/console/Formatter/OutputFormatter.php
      16   0.0% 100.0%       16   0.0% include /var/www/html/vendor/symfony/console/Helper/HelperSet.php
      16   0.0% 100.0%       16   0.0% include /var/www/html/vendor/symfony/process/Process.php
      16   0.0% 100.0%       16   0.0% include /var/www/html/vendor/symfony/string/AbstractString.php
      16   0.0% 100.0%       16   0.0% include_once /var/www/html/vendor/doctrine/doctrine-bundle/Mapping/ContainerEntityListenerResolver.php
      16   0.0% 100.0%       16   0.0% include_once /var/www/html/vendor/doctrine/doctrine-bundle/Middleware/DebugMiddleware.php
      16   0.0% 100.0%       16   0.0% include_once /var/www/html/vendor/doctrine/orm/lib/Doctrine/ORM/EntityManager.php
      16   0.0% 100.0%       16   0.0% include_once /var/www/html/vendor/doctrine/orm/lib/Doctrine/ORM/EntityRepository.php
      16   0.0% 100.0%       16   0.0% include_once /var/www/html/vendor/doctrine/persistence/src/Persistence/AbstractManagerRegistry.php
      16   0.0% 100.0%       16   0.0% include_once /var/www/html/vendor/monolog/monolog/src/Monolog/Logger.php
      16   0.0% 100.0%       16   0.0% include_once /var/www/html/vendor/sensio/framework-extra-bundle/src/EventListener/TemplateListener.php
      16   0.0% 100.0%       16   0.0% include_once /var/www/html/vendor/symfony/event-dispatcher/EventDispatcherInterface.php
      16   0.0% 100.0%       16   0.0% include_once /var/www/html/vendor/symfony/http-kernel/EventListener/AbstractSessionListener.php
      16   0.0% 100.0%       16   0.0% include_once /var/www/html/vendor/symfony/mailer/EventListener/MessageLoggerListener.php
      16   0.0% 100.0%       16   0.0% include_once /var/www/html/vendor/symfony/mime/MimeTypes.php
      16   0.0% 100.0%       16   0.0% include_once /var/www/html/vendor/symfony/monolog-bridge/Processor/DebugProcessor.php
      16   0.0% 100.0%       16   0.0% include_once /var/www/html/vendor/symfony/notifier/EventListener/NotificationLoggerListener.php
      16   0.0% 100.0%       16   0.0% include_once /var/www/html/vendor/symfony/security-core/Authentication/Token/Storage/TokenStorage.php
      16   0.0% 100.0%       16   0.0% include_once /var/www/html/vendor/symfony/security-core/Authentication/Token/Storage/UsageTrackingTokenStorage.php
      16   0.0% 100.0%       16   0.0% include_once /var/www/html/vendor/symfony/security-core/Authorization/Strategy/AffirmativeStrategy.php
      16   0.0% 100.0%       16   0.0% include_once /var/www/html/vendor/symfony/serializer/Encoder/CsvEncoder.php
      16   0.0% 100.0%       16   0.0% include_once /var/www/html/vendor/symfony/serializer/Encoder/JsonEncoder.php
      16   0.0% 100.0%       16   0.0% include_once /var/www/html/vendor/symfony/serializer/Encoder/YamlEncoder.php
      16   0.0% 100.0%       16   0.0% include_once /var/www/html/vendor/symfony/serializer/NameConverter/MetadataAwareNameConverter.php
      16   0.0% 100.0%       16   0.0% include_once /var/www/html/vendor/symfony/serializer/Normalizer/ConstraintViolationListNormalizer.php
      16   0.0% 100.0%       16   0.0% include_once /var/www/html/vendor/symfony/serializer/Normalizer/FormErrorNormalizer.php
      16   0.0% 100.0%       16   0.0% include_once /var/www/html/vendor/symfony/string/LazyString.php
      16   0.0% 100.0%       16   0.0% include_once /var/www/html/vendor/symfony/string/Slugger/AsciiSlugger.php
      16   0.0% 100.0%     6876   0.0% include_once /var/www/html/vendor/symfony/translation/Formatter/MessageFormatter.php
      16   0.0% 100.0%       16   0.0% include_once /var/www/html/vendor/symfony/ux-live-component/src/EventListener/LiveComponentSubscriber.php
      16   0.0% 100.0%       16   0.0% include_once /var/www/html/vendor/symfony/ux-twig-component/src/Twig/ComponentExtension.php
       8   0.0% 100.0%     2096   0.0% include /var/www/html/vendor/doctrine/collections/src/Expr/Comparison.php
       8   0.0% 100.0%     7528   0.0% include /var/www/html/vendor/doctrine/dbal/src/Driver/Middleware/AbstractStatementMiddleware.php
       8   0.0% 100.0%    11528   0.0% include /var/www/html/vendor/doctrine/dbal/src/Driver/PDO/Result.php
       8   0.0% 100.0%        8   0.0% include /var/www/html/vendor/doctrine/dbal/src/Driver/PDO/Statement.php
       8   0.0% 100.0%     5568   0.0% include /var/www/html/vendor/doctrine/dbal/src/VersionAwarePlatformDriver.php
       8   0.0% 100.0%     1080   0.0% include /var/www/html/vendor/doctrine/instantiator/src/Doctrine/Instantiator/Instantiator.php
       8   0.0% 100.0%        8   0.0% include /var/www/html/vendor/doctrine/lexer/src/Token.php
       8   0.0% 100.0%     2424   0.0% include /var/www/html/vendor/doctrine/orm/lib/Doctrine/ORM/Mapping/DefaultTypedFieldMapper.php
       8   0.0% 100.0%      256   0.0% include /var/www/html/vendor/doctrine/orm/lib/Doctrine/ORM/Mapping/MappingAttribute.php
       8   0.0% 100.0%    39624   0.0% include /var/www/html/vendor/doctrine/orm/lib/Doctrine/ORM/Persisters/Entity/BasicEntityPersister.php
       8   0.0% 100.0%        8   0.0% include /var/www/html/vendor/doctrine/orm/lib/Doctrine/ORM/Query/AST/Node.php
       8   0.0% 100.0%     9668   0.0% include /var/www/html/vendor/doctrine/orm/lib/Doctrine/ORM/Query/AST/SelectStatement.php
       8   0.0% 100.0%        8   0.0% include /var/www/html/vendor/doctrine/orm/lib/Doctrine/ORM/Query/Expr/Base.php
       8   0.0% 100.0%        8   0.0% include /var/www/html/vendor/doctrine/orm/lib/Doctrine/ORM/Query/Expr/Comparison.php
       8   0.0% 100.0%        8   0.0% include /var/www/html/vendor/doctrine/orm/lib/Doctrine/ORM/Query/Expr/From.php
       8   0.0% 100.0%    69016   0.1% include /var/www/html/vendor/doctrine/orm/lib/Doctrine/ORM/Query/SqlWalker.php
       8   0.0% 100.0%        8   0.0% include /var/www/html/vendor/doctrine/orm/lib/Doctrine/ORM/QueryBuilder.php
       8   0.0% 100.0%     2696   0.0% include /var/www/html/vendor/doctrine/orm/lib/Doctrine/ORM/UnitOfWork.php
       8   0.0% 100.0%     7432   0.0% include /var/www/html/vendor/doctrine/persistence/src/Persistence/Mapping/AbstractClassMetadataFactory.php
       8   0.0% 100.0%     8592   0.0% include /var/www/html/vendor/doctrine/persistence/src/Persistence/Mapping/RuntimeReflectionService.php
       8   0.0% 100.0%     2760   0.0% include /var/www/html/vendor/gedmo/doctrine-extensions/src/Mapping/Annotation/Slug.php
       8   0.0% 100.0%        8   0.0% include /var/www/html/vendor/gedmo/doctrine-extensions/src/Mapping/Annotation/Timestampable.php
       8   0.0% 100.0%        8   0.0% include /var/www/html/vendor/gedmo/doctrine-extensions/src/Mapping/Driver/AnnotationDriverInterface.php
       8   0.0% 100.0%        8   0.0% include /var/www/html/vendor/gedmo/doctrine-extensions/src/Mapping/Driver/AttributeAnnotationReader.php
